timestamp,inferred_regime,vol,spread,depth
130337,stress,0.0507,0.0595,48.0291
130341,stress,0.0743,0.0715,73.856
130342,stress,0.0859,0.0384,77.6276
130347,stress,0.054,0.0512,86.5191
130349,stress,0.0529,0.058,69.1813
130354,stress,0.062,0.0641,109.1208
130358,stress,0.0367,0.0326,68.3254
130363,stress,0.0482,0.0908,103.6083
130364,normal,0.01,0.0162,110.4995
130368,normal,0.0431,0.015,87.2697
130371,normal,0.0325,0.0351,91.1494
130374,stress,0.0264,0.0468,82.9175
130376,stress,0.0244,0.073,98.4376
130381,stress,0.0789,0.0389,85.8615
130386,stress,0.0496,0.0261,66.9726
130390,stress,0.0245,0.0778,60.2322
130394,stress,0.0689,0.0936,115.0069
130395,stress,0.0582,0.0816,80.603
130400,stress,0.0865,0.0494,99.2506
130405,stress,0.045,0.076,78.4404
130409,stress,0.0702,0.0683,31.414
130414,stress,0.0691,0.096,68.1346
130415,stress,0.0227,0.083,77.8462
130416,stress,0.0504,0.0642,94.3547
130417,stress,0.0328,0.0775,51.3266
130420,stress,0.049,0.0284,58.8489
130423,stress,0.0941,0.0572,80.6309
130427,stress,0.0657,0.0721,98.1906
130431,stress,0.0772,0.0507,71.14
130433,stress,0.0843,0.0446,39.3466
130434,stress,0.0563,0.021,38.5697
130438,stress,0.0929,0.0255,35.038
130440,stress,0.0716,0.0996,114.6074
130442,stress,0.082,0.0301,62.6988
130444,normal,0.0495,0.0347,190.6764
130447,normal,0.0375,0.0366,68.2907
130452,normal,0.0385,0.0358,89.6821
130454,normal,0.0461,0.0455,140.2351
130455,normal,0.0185,0.0213,92.3623
130460,normal,0.0345,0.0486,110.3912
130463,normal,0.0267,0.0151,137.9219
130465,normal,0.0351,0.0408,74.6645
130470,normal,0.0403,0.0148,115.7029
130471,normal,0.0326,0.0204,53.3818
130475,normal,0.0143,0.0162,148.0221
130479,normal,0.0193,0.0368,84.3575
130484,normal,0.0378,0.0161,112.3095
130487,normal,0.0383,0.032,165.3788
130488,normal,0.0252,0.0379,83.3932
130493,normal,0.0459,0.0279,68.3767
130495,stress,0.0847,0.0801,90.1635
130497,stress,0.0311,0.0633,102.4608
130501,stress,0.0387,0.0285,117.1174
130506,stress,0.0586,0.0716,111.5851
130508,stress,0.026,0.0477,75.604
130509,stress,0.0866,0.0754,33.2507
130513,stress,0.0291,0.0636,106.9467
130515,stress,0.0853,0.0629,49.9143
130518,stress,0.0857,0.0544,82.4729
130522,stress,0.0968,0.099,72.1389
130526,stress,0.0876,0.0295,41.4879
130531,stress,0.0782,0.0364,115.6349
130535,stress,0.0874,0.0836,32.0398
130538,stress,0.0493,0.0377,115.8288
130539,stress,0.0241,0.0484,77.3056
130544,stress,0.0314,0.0304,68.8194
130549,stress,0.0347,0.0217,90.4718
130554,normal,0.0315,0.0318,110.4638
130557,normal,0.0422,0.0472,97.3995
130562,normal,0.0445,0.0457,101.5115
130565,normal,0.0495,0.0147,168.0921
130568,normal,0.041,0.0406,165.2401
130573,normal,0.0167,0.0407,161.4203
130574,normal,0.0446,0.0471,90.657
130575,normal,0.0359,0.0404,135.0439
130578,normal,0.0202,0.0227,187.8785
130580,normal,0.0325,0.0138,144.015
130585,normal,0.0242,0.0145,73.302
130589,normal,0.0383,0.0131,194.8599
130592,normal,0.0495,0.018,172.8725
130597,stress,0.0712,0.0922,113.7091
130601,stress,0.0543,0.0592,56.6635
130602,stress,0.0557,0.0627,50.7761
130605,stress,0.0717,0.0894,38.4916
130607,stress,0.0567,0.0436,66.624
130610,stress,0.0975,0.064,45.9482
130611,stress,0.0302,0.05,40.7341
130612,stress,0.0445,0.04,51.8843
130614,stress,0.0392,0.0699,40.1453
130618,stress,0.0474,0.057,42.3231
130619,normal,0.0165,0.0153,183.211
130621,normal,0.027,0.0155,82.7064
130624,normal,0.0263,0.0293,191.2946
130628,normal,0.0318,0.0221,184.8766
130630,normal,0.0321,0.0263,189.4012
130635,normal,0.0135,0.0473,80.038
130636,normal,0.0116,0.0319,132.07
130641,normal,0.0397,0.0348,119.7099
130646,normal,0.025,0.0438,64.7421
130649,normal,0.0255,0.0172,191.1921
130651,normal,0.0293,0.0154,149.7993
130654,normal,0.0289,0.0235,105.4245
130657,normal,0.0436,0.0384,144.18
130662,normal,0.013,0.0119,54.1719
130666,normal,0.0141,0.0339,121.1618
130668,stress,0.0471,0.0285,88.7135
130669,stress,0.0973,0.0432,88.3435
130674,stress,0.062,0.0353,107.4692
130679,stress,0.0904,0.0798,67.5182
130681,stress,0.0973,0.0998,115.3752
130682,stress,0.028,0.0476,40.2597
130687,stress,0.0696,0.0954,46.581
130691,stress,0.0716,0.0626,47.1492
130696,stress,0.0606,0.0696,72.0727
130698,stress,0.0853,0.0815,85.7188
130702,stress,0.0737,0.0369,111.36
130704,stress,0.0575,0.0702,83.8567
130706,stress,0.0821,0.0572,105.1787
130707,stress,0.0773,0.0751,108.5492
130710,stress,0.0912,0.0203,31.6535
130712,stress,0.0909,0.0547,112.189
130717,stress,0.0324,0.084,94.4955
130721,stress,0.0256,0.0365,104.5676
130724,stress,0.0976,0.0811,73.6045
130725,stress,0.048,0.0996,75.5466
130729,stress,0.0216,0.0754,42.0087
130730,stress,0.0661,0.0964,53.3081
130731,stress,0.0422,0.0358,75.1264
130733,stress,0.0559,0.0431,59.0882
130738,stress,0.0556,0.0861,72.6507
130741,stress,0.0223,0.0275,100.0511
130746,stress,0.0736,0.0989,51.713
130749,stress,0.068,0.067,60.9845
130754,stress,0.0597,0.0844,58.9214
130755,stress,0.0281,0.0835,97.1066
130760,stress,0.0997,0.0499,44.2882
130765,stress,0.0439,0.088,116.4022
130769,stress,0.0972,0.0242,87.918
130774,stress,0.0366,0.0629,108.6898
130779,stress,0.0604,0.031,61.5204
130783,stress,0.0484,0.0846,113.5679
130785,stress,0.0634,0.0252,50.9315
130790,stress,0.0844,0.0547,105.0113
130794,stress,0.0546,0.0279,90.8014
130796,stress,0.0521,0.0988,40.4004
130800,stress,0.0263,0.0808,35.3364
130801,stress,0.0237,0.0339,37.7477
130804,stress,0.0794,0.0218,35.3315
130809,stress,0.0392,0.0512,91.5555
130812,stress,0.0524,0.072,80.4786
130816,stress,0.0559,0.0267,102.1862
130820,stress,0.0798,0.0769,111.1433
130821,stress,0.0477,0.0709,38.4975
130825,normal,0.0161,0.0431,130.8172
130826,normal,0.0498,0.0364,165.4343
130831,normal,0.0185,0.0326,149.9492
130835,normal,0.0293,0.0444,149.9242
130840,normal,0.0243,0.0412,57.5051
130843,normal,0.0328,0.0364,154.4499
130844,normal,0.0462,0.0452,62.9488
130846,normal,0.0474,0.025,130.8348
130850,normal,0.0486,0.0325,156.8717
130851,normal,0.0132,0.0188,73.0343
130852,normal,0.0276,0.0209,155.6068
130856,normal,0.0169,0.0437,67.9754
130859,normal,0.0212,0.0257,93.8156
130864,normal,0.0411,0.037,169.9763
130866,normal,0.0163,0.011,57.935
130869,normal,0.0126,0.0453,126.5079
130870,normal,0.0445,0.0482,65.5747
130874,normal,0.0235,0.0261,156.4254
130877,normal,0.0199,0.0224,87.5499
130882,normal,0.0432,0.0493,148.5765
130886,normal,0.0328,0.0291,82.2003
130891,normal,0.0122,0.0472,105.6838
130896,normal,0.016,0.017,98.903
130901,normal,0.0398,0.0142,132.8851
130903,normal,0.0111,0.0465,143.6253
130905,normal,0.0279,0.049,61.4471
130909,normal,0.0362,0.0421,93.9543
130913,normal,0.0491,0.0417,124.7477
130915,normal,0.0326,0.0283,65.364
130920,normal,0.0134,0.0272,112.2723
130921,normal,0.0353,0.0141,194.8423
130925,normal,0.0462,0.0185,187.119
130930,stress,0.0482,0.0568,44.7714
130932,stress,0.0469,0.0862,58.4908
130933,stress,0.0355,0.0665,41.1423
130935,stress,0.0696,0.0408,56.5223
130936,stress,0.0754,0.059,48.2666
130938,stress,0.0303,0.0367,54.1598
130943,stress,0.0527,0.0982,54.2121
130948,stress,0.0959,0.074,46.4589
130952,stress,0.0922,0.0425,99.6282
130953,stress,0.0398,0.0792,110.3734
130954,stress,0.0368,0.0378,35.5424
130958,stress,0.0629,0.0289,43.5529
130961,stress,0.0903,0.0624,98.8648
130965,stress,0.0216,0.0262,35.2447
130966,stress,0.0367,0.0446,114.3059
130967,stress,0.0498,0.0528,70.8339
130968,normal,0.0426,0.0366,82.3674
130971,normal,0.0154,0.0179,64.571
130976,normal,0.0278,0.012,59.1946
130979,normal,0.0247,0.0125,74.3791
130980,normal,0.0232,0.021,143.4793
130984,normal,0.0378,0.0203,98.128
130989,normal,0.0437,0.0202,139.6248
130993,normal,0.0378,0.0436,91.6925
130997,normal,0.0138,0.0361,74.3762
131001,normal,0.0268,0.0232,111.6617
131005,normal,0.0416,0.0465,177.4288
131008,normal,0.0391,0.0378,171.8108
131010,normal,0.0348,0.0365,175.3661
131015,normal,0.013,0.0269,147.9092
131018,stress,0.0616,0.0553,117.6912
131022,stress,0.0678,0.084,79.8928
131023,stress,0.0731,0.0408,104.3283
131027,stress,0.0495,0.0288,65.6671
131030,stress,0.0447,0.0228,59.1917
131035,stress,0.0375,0.0783,45.1466
131039,stress,0.0477,0.0618,71.1478
131041,stress,0.0976,0.0657,90.5295
131044,stress,0.0463,0.0658,91.16
131048,stress,0.0838,0.0383,44.9443
131049,normal,0.0263,0.0245,60.2839
131051,normal,0.0442,0.0252,97.5963
131052,normal,0.0468,0.0279,86.4224
131053,normal,0.0185,0.0459,193.0872
131057,normal,0.0309,0.018,69.8159
131061,normal,0.0238,0.0488,151.8415
131064,normal,0.0252,0.0115,72.567
131065,normal,0.0467,0.017,64.39
131070,normal,0.0237,0.0371,64.4732
131075,normal,0.0393,0.0262,170.832
131080,normal,0.0164,0.0473,153.5863
131081,normal,0.0385,0.0178,53.6005
131083,normal,0.0412,0.0189,149.9809
131087,normal,0.0399,0.0447,143.6523
131092,normal,0.0257,0.0361,54.4786
131093,normal,0.0205,0.0394,134.5116
131098,stress,0.0911,0.0924,31.3924
131103,stress,0.0464,0.0786,33.6568
131108,stress,0.0456,0.0253,77.2623
131113,stress,0.031,0.0936,79.7032
131115,stress,0.064,0.0478,111.7301
131117,stress,0.0452,0.078,54.3786
131119,stress,0.0605,0.0913,101.3911
131120,stress,0.0535,0.055,40.2374
131123,stress,0.02,0.0528,89.4718
131128,stress,0.0763,0.0388,115.572
131131,normal,0.0205,0.033,95.8674
131135,normal,0.0106,0.0166,128.5363
131139,stress,0.0206,0.0562,70.9958
131141,stress,0.0699,0.0224,84.628
131146,stress,0.0871,0.0276,45.3438
131151,stress,0.0494,0.0537,44.4547
131154,stress,0.0302,0.0925,106.4733
131159,stress,0.0585,0.0816,36.16
131160,normal,0.0446,0.0169,187.7265
131165,normal,0.0114,0.019,127.2534
131168,normal,0.0392,0.0473,65.0724
131173,normal,0.0333,0.0382,73.0417
131175,normal,0.0164,0.047,101.9145
131178,normal,0.0365,0.0147,80.4572
131182,normal,0.0308,0.0174,185.3729
131184,stress,0.098,0.085,75.2796
131185,normal,0.0329,0.0363,71.6968
131187,normal,0.0201,0.0284,68.1986
131188,normal,0.0232,0.0389,113.6335
131190,normal,0.0463,0.0478,108.1471
131193,normal,0.0173,0.023,160.9786
131196,normal,0.0258,0.0109,134.7873
131200,normal,0.0283,0.0228,163.8926
131201,normal,0.0196,0.0464,144.8284
131203,normal,0.011,0.0405,194.4229
131206,normal,0.0204,0.0285,70.1766
131209,normal,0.0118,0.042,129.7417
131213,normal,0.0279,0.0202,71.0845
131218,normal,0.0479,0.0168,119.0766
131220,normal,0.0167,0.0163,103.4853
131223,normal,0.0354,0.0157,96.1048
131228,normal,0.0283,0.0243,73.9278
131229,normal,0.0406,0.0436,177.361
131233,normal,0.0232,0.0291,75.0242
131234,normal,0.0281,0.0422,148.2953
131237,stress,0.0673,0.0786,76.578
131238,stress,0.0668,0.0201,75.604
131242,stress,0.0762,0.0476,106.2917
131244,stress,0.0469,0.0764,31.5326
131249,stress,0.0774,0.0265,81.8267
131250,stress,0.0731,0.0298,42.1916
131252,stress,0.0288,0.0973,83.58
131256,stress,0.08,0.0483,116.1567
131260,stress,0.0971,0.0906,73.2416
131265,stress,0.0745,0.0534,104.9053
131268,stress,0.0837,0.0704,33.1494
131272,normal,0.0385,0.0312,180.8466
131274,normal,0.0105,0.0277,81.0327
131275,normal,0.0225,0.0328,159.0229
131279,normal,0.0463,0.0236,132.3712
131281,normal,0.0226,0.0464,125.8875
131286,normal,0.0173,0.0459,155.4606
131287,normal,0.0304,0.0113,50.499
131291,normal,0.0289,0.0272,123.5884
131292,normal,0.0165,0.0281,65.6589
131297,normal,0.0194,0.0236,92.1874
131300,normal,0.015,0.0363,142.0906
131305,normal,0.032,0.0171,75.0648
131307,normal,0.0194,0.0466,99.3281
131310,normal,0.0285,0.0448,63.1527
131315,normal,0.0158,0.0323,151.047
131317,normal,0.0184,0.0389,125.3532
131322,normal,0.0349,0.0219,104.4877
131325,normal,0.0154,0.0177,103.6727
131328,normal,0.0233,0.0343,61.0323
131330,normal,0.0278,0.0349,168.7737
131335,normal,0.0477,0.028,78.5401
131338,normal,0.0409,0.0174,187.1373
131342,normal,0.0215,0.0415,109.9881
131344,normal,0.0413,0.0326,140.7456
131346,normal,0.0462,0.0382,87.3004
131347,stress,0.0758,0.0859,61.367
131351,normal,0.0264,0.0347,165.6982
131355,normal,0.0295,0.0418,72.4608
131358,normal,0.0185,0.0287,178.8064
131363,normal,0.0189,0.0252,134.0487
131366,normal,0.0271,0.0412,195.4904
131371,normal,0.0232,0.0256,109.9578
131372,stress,0.0461,0.0726,116.2494
131376,stress,0.0695,0.0726,64.9752
131379,stress,0.0735,0.0697,89.0761
131383,stress,0.068,0.0448,93.1552
131386,stress,0.0674,0.0998,101.9986
131387,normal,0.0314,0.027,102.9611
131389,normal,0.0115,0.0217,169.1076
131391,normal,0.028,0.039,193.7182
131395,normal,0.0205,0.0417,63.9223
131400,stress,0.0916,0.0948,108.6342
131404,stress,0.0593,0.0355,91.0122
131408,normal,0.0331,0.0195,187.9565
131410,normal,0.0321,0.0233,52.5669
131411,normal,0.0429,0.022,97.4748
131413,normal,0.0399,0.014,170.3063
131414,normal,0.0387,0.033,171.1827
131416,stress,0.0555,0.0989,70.8717
131421,stress,0.0643,0.0507,78.3134
131425,stress,0.0827,0.0351,70.2535
131426,stress,0.0468,0.0918,62.6098
131428,stress,0.0838,0.0827,47.1742
131432,stress,0.0537,0.052,96.5228
131435,stress,0.0488,0.0787,117.887
131437,stress,0.0983,0.0299,39.7029
131439,stress,0.0624,0.0558,71.4026
131442,stress,0.0936,0.0865,100.2256
131446,stress,0.0695,0.0201,43.0169
131450,stress,0.0578,0.0676,87.2702
131455,stress,0.0652,0.0207,75.4952
131459,stress,0.0273,0.0698,30.3799
131464,stress,0.0632,0.0845,109.1124
131465,stress,0.0947,0.0838,58.5782
131467,stress,0.0469,0.0482,52.6139
131471,stress,0.0441,0.0567,47.7984
131474,stress,0.026,0.0699,73.4519
131476,normal,0.0395,0.0411,116.3378
131477,stress,0.0429,0.0851,33.6217
131482,stress,0.0243,0.0681,81.042
131485,stress,0.0834,0.0603,65.869
131489,stress,0.0209,0.0273,106.5511
131493,normal,0.0117,0.0236,188.5651
131497,normal,0.0387,0.0144,77.6217
131500,normal,0.0355,0.0172,79.6177
131501,normal,0.0338,0.0208,143.357
131502,normal,0.0154,0.0327,171.284
131506,normal,0.0397,0.0131,114.4644
131511,stress,0.0216,0.0237,32.8747
131516,stress,0.088,0.0394,111.8027
131521,normal,0.0152,0.0208,83.6833
131525,normal,0.0391,0.026,185.0933
131526,stress,0.0908,0.0326,102.2465
131531,normal,0.0275,0.0187,183.0015
131533,normal,0.034,0.0328,71.2331
131538,stress,0.0521,0.079,31.542
131541,stress,0.0399,0.0344,108.2272
131545,stress,0.0556,0.0781,91.9943
131547,stress,0.0563,0.0221,43.9176
131551,stress,0.0686,0.0823,32.8253
131554,stress,0.0912,0.0453,85.0807
131557,stress,0.0616,0.0338,42.7055
131560,stress,0.0302,0.0935,109.2328
131564,stress,0.0919,0.067,110.64
131565,stress,0.0634,0.0289,107.8504
131568,stress,0.0383,0.0472,73.843
131573,stress,0.0895,0.0714,56.2083
131578,normal,0.0276,0.0483,173.6614
131583,normal,0.0388,0.013,176.2723
131587,normal,0.021,0.0147,126.6106
131588,normal,0.0485,0.0467,158.2231
131591,normal,0.0118,0.0119,167.7951
131593,normal,0.0261,0.0296,154.8261
131598,normal,0.0298,0.0172,149.4369
131599,normal,0.0358,0.0168,136.0942
131604,normal,0.017,0.0433,189.1252
131605,normal,0.0324,0.0292,134.5848
131607,normal,0.0472,0.0171,88.8055
131612,normal,0.0229,0.0203,55.3094
131617,normal,0.0128,0.0186,66.4763
131619,normal,0.0457,0.0372,138.3057
131623,normal,0.0223,0.0267,149.8697
131624,normal,0.0279,0.0305,108.1539
131626,normal,0.022,0.0369,142.2269
131631,normal,0.0432,0.0143,77.2224
131636,normal,0.0121,0.0301,57.4443
131640,normal,0.0338,0.0199,77.6166
131645,normal,0.0157,0.0107,67.0021
131648,normal,0.0361,0.0237,80.2909
131649,normal,0.0227,0.0215,72.1855
131652,normal,0.0334,0.048,55.8133
131655,normal,0.017,0.0266,171.1945
131660,normal,0.0155,0.0112,171.3494
131662,normal,0.0243,0.0207,87.264
131666,stress,0.0268,0.02,52.4305
131669,stress,0.0423,0.0954,84.8482
131671,stress,0.0477,0.0221,66.3644
131675,stress,0.0426,0.0974,114.8295
131676,stress,0.0547,0.0489,46.6193
131679,stress,0.0491,0.0655,98.6128
131682,stress,0.0758,0.0798,78.0565
131685,stress,0.0475,0.0456,61.3262
131689,stress,0.0582,0.0275,58.0601
131691,stress,0.0367,0.0224,92.5186
131693,stress,0.0262,0.0439,51.5078
131696,stress,0.0584,0.0837,39.2858
131700,stress,0.0628,0.0451,63.1143
131702,stress,0.0283,0.0733,81.7948
131703,stress,0.0304,0.0638,31.5971
131706,normal,0.0137,0.0131,74.5772
131711,normal,0.0294,0.0303,54.5747
131713,normal,0.0286,0.0403,199.8925
131718,normal,0.0368,0.0452,74.706
131721,normal,0.0144,0.0139,142.9545
131725,normal,0.0103,0.0254,151.2105
131728,normal,0.0299,0.038,104.6379
131732,normal,0.0183,0.0288,141.0082
131737,normal,0.0211,0.0489,65.1446
131738,normal,0.0361,0.0482,148.9987
131743,stress,0.0599,0.0375,98.4971
131748,stress,0.069,0.0492,107.8481
131751,stress,0.0517,0.0896,90.6463
131755,stress,0.0893,0.0274,85.6292
131758,stress,0.0601,0.0396,115.2647
131761,stress,0.0492,0.0878,111.1426
131766,stress,0.0903,0.0838,63.3478
131769,stress,0.0515,0.0903,46.1599
131770,stress,0.059,0.0844,32.5527
131774,stress,0.0387,0.0298,51.7205
131776,stress,0.0307,0.0232,109.2703
131781,stress,0.0635,0.0479,110.1781
131785,stress,0.0383,0.0204,51.6399
131788,stress,0.0847,0.0736,45.2106
131789,stress,0.0737,0.0743,104.8521
131792,stress,0.0811,0.048,117.6436
131795,stress,0.0714,0.0268,51.4454
131797,stress,0.0796,0.0298,105.6263
131800,stress,0.069,0.0289,91.8534
131802,normal,0.0281,0.0202,89.8017
131803,normal,0.045,0.0242,130.1872
131804,normal,0.0226,0.0241,113.9452
131809,normal,0.0216,0.0378,76.0901
131810,normal,0.0352,0.0287,141.4001
131813,normal,0.0138,0.0385,133.6952
131815,stress,0.0722,0.0962,84.3333
131817,stress,0.0588,0.0746,116.9357
131819,stress,0.0326,0.0826,63.3996
131820,stress,0.034,0.0701,47.6293
131825,stress,0.0829,0.0596,33.9199
131826,stress,0.0931,0.0233,85.6471
131830,stress,0.0639,0.0577,56.3606
131834,stress,0.05,0.0348,100.6891
131837,stress,0.0434,0.0969,47.1338
131841,stress,0.0687,0.06,48.863
131845,stress,0.0535,0.0447,70.7512
131846,normal,0.0289,0.0345,150.3988
131850,normal,0.0439,0.0334,71.0534
131853,normal,0.04,0.0127,78.7784
131858,normal,0.0327,0.0445,70.6704
131860,normal,0.0166,0.0376,175.7533
131865,normal,0.0373,0.0276,104.4134
131867,normal,0.022,0.0351,167.4154
131872,normal,0.0335,0.0483,116.028
131876,normal,0.039,0.0488,80.3314
131878,normal,0.0243,0.0169,77.6069
131879,normal,0.0291,0.03,50.1636
131880,normal,0.0152,0.0304,136.5938
131884,normal,0.0442,0.0441,160.2412
131885,normal,0.0105,0.0397,73.6352
131890,normal,0.0272,0.0475,74.4073
131893,normal,0.0191,0.0443,86.9844
131897,stress,0.07,0.0959,85.0519
131899,stress,0.0423,0.0719,81.2717
131901,normal,0.0209,0.0243,82.8745
131902,normal,0.0461,0.0458,80.4581
131906,normal,0.0427,0.0381,147.9087
131908,normal,0.0246,0.0307,60.2068
131910,stress,0.0755,0.0898,82.1574
131911,stress,0.0823,0.079,47.8693
131916,stress,0.0504,0.0974,79.6147
131918,stress,0.0459,0.069,109.2842
131919,stress,0.0622,0.0636,117.7084
131923,stress,0.0427,0.0462,48.2915
131928,stress,0.0732,0.0907,54.2626
131931,stress,0.0759,0.036,115.7424
131933,stress,0.0554,0.0908,37.9194
131936,stress,0.0259,0.0339,78.2813
131941,stress,0.0918,0.0554,62.0165
131946,stress,0.0326,0.0298,46.058
131947,stress,0.0457,0.0208,91.0975
131950,normal,0.0327,0.0399,138.1774
131954,normal,0.0394,0.011,190.579
131959,normal,0.0412,0.0237,75.2337
131960,normal,0.0485,0.0179,161.1028
131964,normal,0.0416,0.0271,83.4525
131969,normal,0.0396,0.0455,97.9712
131973,normal,0.0346,0.0279,60.8458
131974,stress,0.0624,0.0971,65.4083
131976,stress,0.0775,0.0566,43.0741
131981,stress,0.0514,0.0616,46.2632
131983,normal,0.0345,0.023,170.5938
131988,normal,0.0464,0.0437,107.2834
131992,normal,0.012,0.0446,186.438
131994,normal,0.0354,0.0477,128.3977
131996,normal,0.0429,0.0229,111.5189
131998,normal,0.0213,0.0302,183.6632
132002,normal,0.032,0.0265,178.7265
132005,normal,0.0314,0.0373,136.0782
132008,normal,0.0491,0.0114,141.7573
132011,normal,0.0101,0.0327,193.9308
132012,normal,0.0403,0.0265,123.5383
132013,normal,0.014,0.0469,112.6447
132015,normal,0.0107,0.04,190.7592
132017,normal,0.0253,0.0183,109.5351
132018,normal,0.0106,0.0456,84.9841
132020,normal,0.0155,0.0316,199.7898
132021,normal,0.0229,0.0295,123.2873
132022,normal,0.0167,0.015,179.9435
132026,normal,0.0471,0.0201,53.4152
132028,normal,0.0289,0.0216,181.0189
132033,normal,0.0257,0.0316,143.371
132035,normal,0.0346,0.0116,61.9118
132037,normal,0.0157,0.0212,94.8062
132042,normal,0.0354,0.0319,164.791
132045,normal,0.0253,0.0278,159.9011
132046,normal,0.0225,0.0379,182.9243
132050,normal,0.0252,0.0266,67.1721
132052,stress,0.03,0.0338,85.1717
132055,stress,0.0978,0.0405,97.9169
132060,normal,0.0192,0.0253,137.1213
132064,normal,0.0201,0.0373,144.9947
132068,normal,0.0295,0.0258,50.3846
132072,normal,0.0114,0.048,89.1159
132077,normal,0.0492,0.0299,190.7933
132080,normal,0.0476,0.0263,100.4141
132081,normal,0.0385,0.0433,125.4808
132086,normal,0.0445,0.0412,171.451
132087,normal,0.0267,0.0233,136.5621
132091,normal,0.0377,0.0331,90.142
132096,normal,0.014,0.0234,89.0476
132100,normal,0.0363,0.0159,155.8835
132103,normal,0.0103,0.0442,142.0601
132106,normal,0.0464,0.0466,65.7955
132110,normal,0.0102,0.0337,70.6444
132113,normal,0.0223,0.0447,94.8374
132116,stress,0.052,0.0386,73.4543
132120,stress,0.046,0.0373,79.1423
132121,stress,0.0585,0.0237,106.9669
132123,normal,0.0433,0.0202,199.1192
132127,normal,0.035,0.0202,51.9035
132130,normal,0.0145,0.0484,185.3214
132134,normal,0.0245,0.033,192.9331
132135,normal,0.0296,0.0415,54.4722
132140,normal,0.0129,0.0327,165.7697
132142,normal,0.0368,0.0382,193.3382
132143,normal,0.0341,0.0217,159.0663
132145,normal,0.0453,0.0181,194.4819
132150,normal,0.0233,0.0153,101.9042
132151,normal,0.0394,0.0332,68.2142
132155,normal,0.0297,0.0301,59.2157
132159,normal,0.0125,0.0179,164.9752
132163,normal,0.034,0.0167,51.0497
132164,normal,0.0259,0.0354,100.6853
132165,stress,0.0324,0.0751,114.607
132169,stress,0.0824,0.0743,30.2992
132173,stress,0.0778,0.0374,91.4794
132175,stress,0.0559,0.0329,95.988
132176,stress,0.0579,0.0929,37.3119
132177,stress,0.0642,0.0399,33.4486
132180,stress,0.0852,0.046,70.3282
132181,stress,0.0545,0.0265,85.4007
132186,stress,0.041,0.0314,83.8873
132188,stress,0.0672,0.0735,70.4587
132192,stress,0.0249,0.0733,91.7682
132193,stress,0.0454,0.0375,95.1874
132198,stress,0.0416,0.0905,56.8456
132202,stress,0.0501,0.0205,53.0246
132204,stress,0.0882,0.0689,100.886
132206,stress,0.043,0.0377,88.1759
132208,stress,0.0468,0.0576,52.7528
132211,stress,0.0792,0.0869,34.1269
132213,stress,0.076,0.026,80.5493
132214,stress,0.0981,0.0257,56.8057
132217,stress,0.0896,0.0575,56.3614
132221,stress,0.0396,0.0403,68.3126
132226,stress,0.0379,0.0612,67.7619
132231,stress,0.0381,0.0718,99.6784
132233,stress,0.0828,0.028,38.4383
132234,stress,0.0493,0.0993,49.8079
132236,stress,0.0934,0.0964,75.484
132240,stress,0.0844,0.045,108.927
132243,stress,0.0447,0.0931,84.6704
132245,stress,0.0208,0.0981,54.1971
132250,stress,0.09,0.045,75.0452
132254,stress,0.0469,0.0661,83.0361
132257,stress,0.0624,0.0271,47.3638
132260,stress,0.0877,0.0246,35.5214
132262,stress,0.0255,0.0528,99.6779
132263,stress,0.0848,0.0354,116.1242
132265,stress,0.023,0.0664,30.9527
132267,stress,0.0898,0.0862,55.5578
132271,stress,0.0486,0.0319,114.4768
132274,stress,0.0598,0.0853,67.8133
132275,normal,0.034,0.0348,196.1673
132279,normal,0.044,0.0332,145.0929
132280,normal,0.0475,0.0374,70.3959
132284,normal,0.022,0.0237,195.2001
132287,normal,0.0437,0.0139,81.6553
132291,normal,0.0194,0.0292,70.9628
132296,normal,0.0299,0.022,109.0047
132301,normal,0.0218,0.0321,190.279
132303,normal,0.0471,0.0246,184.0083
132306,normal,0.0439,0.0394,106.7513
132311,normal,0.0299,0.0284,197.6199
132313,normal,0.0311,0.0318,180.0353
132318,normal,0.0188,0.0261,109.7512
132322,normal,0.0394,0.0479,155.9612
132326,normal,0.0351,0.0443,179.8828
132327,normal,0.0359,0.03,141.6596
132330,normal,0.0296,0.0294,156.1103
132331,normal,0.0306,0.0164,71.6624
132335,normal,0.038,0.0201,187.3686
132337,normal,0.0404,0.0145,59.9053
132338,stress,0.0541,0.0296,59.3977
132342,stress,0.0392,0.0555,92.6037
132347,stress,0.0251,0.0966,43.4865
132348,stress,0.0666,0.0926,91.2964
132349,stress,0.0472,0.061,104.1065
132351,stress,0.0585,0.0891,74.4132
132354,stress,0.061,0.0916,51.4464
132355,stress,0.0497,0.0235,93.2937
132356,stress,0.0644,0.059,85.9088
132358,stress,0.0809,0.0567,72.1099
132363,stress,0.0647,0.0403,50.8353
132367,stress,0.0796,0.0287,62.3763
132370,stress,0.0625,0.0842,47.7197
132371,stress,0.0683,0.0235,32.4226
132372,stress,0.0975,0.0402,75.1573
132373,normal,0.0368,0.0176,140.6433
132374,normal,0.0405,0.0498,112.1558
132377,normal,0.0402,0.0152,185.942
132381,normal,0.0128,0.0155,102.6486
132384,normal,0.0198,0.0372,93.7075
132388,normal,0.0395,0.0397,97.7589
132392,normal,0.0486,0.0161,50.6636
132395,normal,0.0454,0.0123,137.9332
132400,normal,0.0435,0.0403,71.2802
132403,normal,0.0316,0.0383,98.3094
