timestamp,asset,type,side,price,size,regime
2336,ASSET_E,LIMIT_ADD,sell,109.3199,114.1393,normal
2339,ASSET_C,LIMIT_ADD,buy,103.7208,141.9083,normal
2341,ASSET_A,MARKET_ORDER,buy,100.1635,35.6426,normal
2342,ASSET_A,LIMIT_ADD,sell,99.9501,116.2987,normal
2343,ASSET_B,LIMIT_ADD,buy,102.2031,57.1366,normal
2346,ASSET_A,LIMIT_CANCEL,buy,99.8416,132.0099,normal
2348,ASSET_A,LIMIT_ADD,sell,100.4091,107.2316,normal
2351,ASSET_B,MARKET_ORDER,sell,102.1424,119.4119,normal
2353,ASSET_A,LIMIT_CANCEL,sell,100.3944,98.7994,normal
2355,ASSET_E,REGIME_SWITCH,buy,107.8214,99.8775,normal
2357,ASSET_E,LIMIT_CANCEL,sell,107.8308,48.8521,normal
2358,ASSET_C,MARKET_ORDER,sell,103.1664,91.1796,normal
2360,ASSET_B,MARKET_ORDER,buy,101.9867,101.2198,normal
2362,ASSET_D,MARKET_ORDER,buy,105.4769,96.0348,normal
2363,ASSET_B,LIMIT_ADD,buy,101.7715,87.6242,normal
2366,ASSET_B,LIMIT_CANCEL,sell,103.0207,97.3267,normal
2369,ASSET_D,MARKET_ORDER,sell,105.6592,47.0977,normal
2370,ASSET_B,LIMIT_CANCEL,sell,102.6426,134.9203,normal
2371,ASSET_A,MARKET_ORDER,sell,99.2822,143.9547,normal
2372,ASSET_B,LIMIT_ADD,sell,102.7754,52.103,normal
2375,ASSET_D,LIMIT_CANCEL,buy,105.4312,120.0376,normal
2378,ASSET_B,LIMIT_ADD,sell,101.774,133.6055,normal
2380,ASSET_A,LIMIT_ADD,sell,99.2991,17.9776,stress
2383,ASSET_E,LIMIT_ADD,sell,107.8871,112.9133,normal
2384,ASSET_C,MARKET_ORDER,sell,103.6162,117.9502,normal
2387,ASSET_E,MARKET_ORDER,buy,107.6308,112.4291,stress
2389,ASSET_E,MARKET_ORDER,buy,108.0393,85.3253,normal
2392,ASSET_C,MARKET_ORDER,buy,103.8891,83.515,normal
2393,ASSET_C,MARKET_ORDER,sell,103.6757,97.9191,normal
2395,ASSET_E,MARKET_ORDER,sell,107.8039,113.3557,stress
2398,ASSET_B,LIMIT_ADD,buy,101.8852,113.394,normal
2400,ASSET_A,MARKET_ORDER,sell,99.3223,93.8628,normal
2402,ASSET_E,MARKET_ORDER,buy,109.5603,88.9102,normal
2405,ASSET_E,MARKET_ORDER,buy,109.9152,144.1759,normal
2408,ASSET_A,LIMIT_CANCEL,sell,99.5622,86.7475,stress
2411,ASSET_A,MARKET_ORDER,buy,101.3658,102.1938,stress
2413,ASSET_B,LIMIT_CANCEL,sell,102.2334,118.4855,normal
2414,ASSET_E,MARKET_ORDER,sell,108.0426,75.6871,normal
2417,ASSET_C,LIMIT_CANCEL,sell,103.3871,115.48,stress
2419,ASSET_B,MARKET_ORDER,sell,101.8294,111.4616,normal
2422,ASSET_C,LIMIT_ADD,sell,104.2387,108.8546,normal
2423,ASSET_B,LIMIT_ADD,buy,102.7427,120.4248,normal
2425,ASSET_A,LIMIT_ADD,sell,100.953,104.8972,normal
2427,ASSET_B,MARKET_ORDER,sell,102.4826,100.4,normal
2428,ASSET_B,MARKET_ORDER,sell,100.9433,98.6734,normal
2431,ASSET_C,LIMIT_CANCEL,sell,103.1944,61.1351,normal
2432,ASSET_C,MARKET_ORDER,buy,103.4133,74.8582,stress
2434,ASSET_A,LIMIT_ADD,buy,99.5762,142.6942,normal
2436,ASSET_D,LIMIT_ADD,sell,105.9941,57.0798,stress
2439,ASSET_B,MARKET_ORDER,sell,101.8295,49.9269,stress
2440,ASSET_D,MARKET_ORDER,sell,106.3947,92.1973,normal
2443,ASSET_B,LIMIT_ADD,buy,102.5081,85.4025,normal
2444,ASSET_B,REGIME_SWITCH,buy,101.4179,67.3596,normal
2447,ASSET_A,LIMIT_CANCEL,buy,100.129,133.7337,normal
2449,ASSET_E,LIMIT_ADD,sell,108.5364,45.6409,normal
2450,ASSET_E,LIMIT_CANCEL,buy,108.6351,78.0725,normal
2452,ASSET_C,LIMIT_ADD,buy,104.2522,101.4497,normal
2453,ASSET_C,REGIME_SWITCH,sell,103.5551,73.9873,normal
2454,ASSET_A,LIMIT_ADD,buy,100.3264,78.9061,normal
2456,ASSET_D,MARKET_ORDER,buy,105.8953,132.6357,normal
2458,ASSET_A,MARKET_ORDER,sell,99.5529,125.0999,normal
2459,ASSET_A,LIMIT_CANCEL,sell,99.7617,73.623,stress
2461,ASSET_D,LIMIT_CANCEL,buy,105.1599,52.6174,normal
2464,ASSET_C,MARKET_ORDER,buy,104.7914,117.879,normal
2465,ASSET_C,LIMIT_CANCEL,buy,104.0253,93.9655,normal
2468,ASSET_B,LIMIT_ADD,sell,102.7387,105.8,normal
2470,ASSET_E,MARKET_ORDER,sell,107.7905,112.6634,stress
2472,ASSET_E,LIMIT_ADD,buy,108.3092,32.8496,normal
2473,ASSET_A,LIMIT_CANCEL,sell,99.7024,106.5879,normal
2476,ASSET_D,LIMIT_CANCEL,sell,105.6137,63.0635,stress
2478,ASSET_D,LIMIT_ADD,buy,105.162,130.7655,normal
2481,ASSET_A,MARKET_ORDER,buy,100.3873,92.3433,stress
2482,ASSET_C,MARKET_ORDER,sell,103.7348,64.9167,normal
2485,ASSET_A,MARKET_ORDER,sell,99.5352,151.7825,stress
2486,ASSET_C,REGIME_SWITCH,buy,104.1312,156.6876,stress
2489,ASSET_A,MARKET_ORDER,buy,100.2107,71.1763,normal
2491,ASSET_A,LIMIT_ADD,buy,100.5098,75.5612,normal
2493,ASSET_C,REGIME_SWITCH,buy,104.4302,79.0875,normal
2496,ASSET_A,LIMIT_ADD,buy,99.8173,103.4532,normal
2498,ASSET_A,MARKET_ORDER,sell,100.5214,105.2106,normal
2501,ASSET_A,LIMIT_CANCEL,buy,99.9649,117.8537,normal
2504,ASSET_A,LIMIT_ADD,buy,99.5876,43.5284,normal
2506,ASSET_E,MARKET_ORDER,sell,108.3957,109.6803,normal
2508,ASSET_C,LIMIT_ADD,sell,104.3981,77.8943,normal
2509,ASSET_D,LIMIT_CANCEL,sell,106.8555,109.6908,normal
2512,ASSET_D,LIMIT_ADD,sell,105.6905,147.7342,normal
2514,ASSET_E,LIMIT_CANCEL,buy,108.4533,111.9229,normal
2517,ASSET_B,LIMIT_ADD,buy,101.7734,87.1048,normal
2519,ASSET_C,MARKET_ORDER,buy,104.1204,89.5845,normal
2520,ASSET_D,REGIME_SWITCH,buy,105.4854,86.7446,normal
2523,ASSET_B,LIMIT_ADD,buy,101.9864,90.6726,normal
2524,ASSET_B,LIMIT_ADD,sell,101.8953,94.4098,stress
2526,ASSET_E,LIMIT_CANCEL,sell,108.7818,119.3661,normal
2528,ASSET_C,MARKET_ORDER,buy,103.3204,116.2406,normal
2529,ASSET_C,LIMIT_ADD,buy,103.9136,93.2637,normal
2531,ASSET_C,LIMIT_ADD,buy,103.438,108.8678,normal
2532,ASSET_D,LIMIT_ADD,sell,105.7206,89.1941,normal
2533,ASSET_A,LIMIT_ADD,sell,99.3923,115.0375,normal
2534,ASSET_A,LIMIT_ADD,buy,100.0556,165.6714,normal
2537,ASSET_B,LIMIT_ADD,sell,102.1456,140.8038,normal
2540,ASSET_B,MARKET_ORDER,sell,101.5032,110.9323,normal
2543,ASSET_A,MARKET_ORDER,sell,99.0319,83.8124,normal
2546,ASSET_D,MARKET_ORDER,sell,104.9839,183.0832,normal
2549,ASSET_A,LIMIT_ADD,sell,100.4972,118.1921,normal
2552,ASSET_B,MARKET_ORDER,buy,102.0372,125.1099,normal
2555,ASSET_D,LIMIT_CANCEL,buy,106.0868,117.7915,normal
2557,ASSET_C,LIMIT_ADD,buy,104.0651,111.8507,normal
2560,ASSET_D,LIMIT_ADD,sell,106.5072,86.6525,stress
2561,ASSET_A,MARKET_ORDER,sell,99.0665,134.3435,normal
2562,ASSET_C,MARKET_ORDER,buy,104.0831,92.3371,normal
2565,ASSET_C,LIMIT_CANCEL,sell,104.2608,99.9658,normal
2568,ASSET_D,MARKET_ORDER,buy,106.2258,65.7211,stress
2569,ASSET_D,LIMIT_CANCEL,buy,106.5304,79.6841,normal
2570,ASSET_B,LIMIT_ADD,buy,101.1015,155.389,normal
2572,ASSET_A,MARKET_ORDER,sell,99.5837,152.1244,stress
2574,ASSET_C,MARKET_ORDER,sell,103.8554,89.7847,normal
2577,ASSET_A,MARKET_ORDER,buy,100.266,98.1582,normal
2578,ASSET_C,LIMIT_ADD,sell,104.5881,104.9014,normal
2580,ASSET_E,REGIME_SWITCH,sell,108.26,123.4518,normal
2582,ASSET_B,LIMIT_ADD,sell,101.9173,118.2238,stress
2583,ASSET_B,MARKET_ORDER,buy,102.5791,113.4114,normal
2586,ASSET_E,MARKET_ORDER,sell,107.7678,77.0061,normal
2587,ASSET_C,MARKET_ORDER,buy,104.255,36.7402,normal
2590,ASSET_B,MARKET_ORDER,buy,101.099,72.9715,stress
2593,ASSET_A,LIMIT_ADD,buy,100.1137,101.5862,normal
2596,ASSET_E,LIMIT_ADD,buy,108.5231,43.5378,normal
2599,ASSET_B,MARKET_ORDER,buy,101.5314,136.0347,normal
2602,ASSET_E,LIMIT_ADD,buy,108.4178,117.8827,normal
2603,ASSET_C,LIMIT_ADD,sell,102.8535,156.5215,stress
2605,ASSET_D,MARKET_ORDER,buy,105.9862,88.314,normal
2607,ASSET_E,MARKET_ORDER,sell,108.2094,61.9796,normal
2610,ASSET_E,MARKET_ORDER,sell,107.9822,127.602,normal
2613,ASSET_B,LIMIT_ADD,buy,101.3469,112.9178,normal
2615,ASSET_E,MARKET_ORDER,sell,108.2649,78.8201,normal
2617,ASSET_D,MARKET_ORDER,buy,106.3808,121.1547,normal
2619,ASSET_B,MARKET_ORDER,sell,101.6141,67.0204,normal
2621,ASSET_B,LIMIT_ADD,sell,101.2493,91.4349,normal
2622,ASSET_B,LIMIT_ADD,sell,103.4237,139.9807,stress
2623,ASSET_B,LIMIT_ADD,buy,102.3425,108.2363,normal
2624,ASSET_B,MARKET_ORDER,buy,102.0931,152.3821,stress
2625,ASSET_A,MARKET_ORDER,sell,100.0644,88.3251,normal
2626,ASSET_B,MARKET_ORDER,buy,102.0503,138.8349,normal
2628,ASSET_C,MARKET_ORDER,sell,103.7405,65.3766,normal
2630,ASSET_A,LIMIT_ADD,buy,99.8362,170.9749,normal
2633,ASSET_D,REGIME_SWITCH,sell,105.1143,111.74,normal
2635,ASSET_C,LIMIT_ADD,sell,103.4146,46.3845,normal
2638,ASSET_D,MARKET_ORDER,sell,106.558,141.2065,normal
2640,ASSET_A,LIMIT_ADD,sell,99.3467,60.0996,stress
2642,ASSET_E,MARKET_ORDER,sell,108.4145,117.9144,normal
2643,ASSET_E,MARKET_ORDER,sell,107.9108,120.7656,stress
2644,ASSET_A,LIMIT_ADD,sell,99.6285,64.924,normal
2646,ASSET_E,MARKET_ORDER,sell,107.2958,89.0027,stress
2648,ASSET_D,LIMIT_CANCEL,sell,106.2546,108.0578,normal
2650,ASSET_A,LIMIT_ADD,sell,100.672,99.9007,normal
2651,ASSET_D,LIMIT_CANCEL,buy,106.1213,66.9759,normal
2652,ASSET_B,MARKET_ORDER,buy,102.5749,78.379,normal
2654,ASSET_D,LIMIT_ADD,buy,105.5016,122.4751,normal
2657,ASSET_E,LIMIT_ADD,buy,107.1134,122.4123,normal
2660,ASSET_A,LIMIT_ADD,buy,100.4011,95.4879,normal
2663,ASSET_B,MARKET_ORDER,sell,101.8993,92.4836,normal
2666,ASSET_B,LIMIT_ADD,buy,102.2544,124.061,normal
2667,ASSET_C,MARKET_ORDER,sell,105.2193,96.4868,normal
2670,ASSET_A,LIMIT_CANCEL,sell,100.9765,121.3851,stress
2673,ASSET_A,LIMIT_ADD,sell,100.1758,78.2388,normal
2674,ASSET_D,LIMIT_ADD,sell,106.1349,77.4847,normal
2676,ASSET_D,LIMIT_ADD,buy,106.5897,133.5057,normal
2678,ASSET_D,REGIME_SWITCH,buy,105.7458,133.1943,normal
2681,ASSET_E,LIMIT_ADD,buy,107.6814,80.1998,normal
2683,ASSET_D,LIMIT_ADD,buy,106.4647,77.2271,stress
2685,ASSET_D,MARKET_ORDER,sell,105.0906,80.9582,normal
2687,ASSET_C,LIMIT_CANCEL,buy,103.8112,75.3398,normal
2689,ASSET_D,LIMIT_ADD,sell,106.6979,70.4088,normal
2692,ASSET_D,LIMIT_ADD,buy,106.183,112.3782,normal
2695,ASSET_E,LIMIT_CANCEL,sell,108.2331,104.4195,normal
2697,ASSET_B,LIMIT_CANCEL,sell,101.3364,202.4097,normal
2700,ASSET_A,LIMIT_ADD,sell,99.5208,74.7061,normal
2702,ASSET_B,LIMIT_CANCEL,sell,101.5475,103.6429,stress
2704,ASSET_B,LIMIT_CANCEL,buy,101.8483,70.6279,stress
2705,ASSET_E,MARKET_ORDER,sell,107.6232,175.7569,stress
2707,ASSET_E,MARKET_ORDER,sell,107.7303,86.5631,normal
2709,ASSET_B,MARKET_ORDER,buy,102.8609,64.5624,normal
2712,ASSET_C,LIMIT_CANCEL,buy,103.8478,99.1187,normal
2715,ASSET_A,LIMIT_ADD,buy,99.7442,152.3661,normal
2718,ASSET_E,LIMIT_CANCEL,buy,108.0031,100.0166,normal
2721,ASSET_C,MARKET_ORDER,sell,103.8065,87.5367,normal
2722,ASSET_B,LIMIT_ADD,sell,101.9982,155.4538,stress
2724,ASSET_E,LIMIT_CANCEL,buy,107.5738,91.1442,normal
2727,ASSET_B,MARKET_ORDER,sell,102.5478,86.0285,stress
2730,ASSET_B,LIMIT_ADD,sell,102.2297,140.5477,normal
2733,ASSET_A,LIMIT_CANCEL,sell,100.0647,128.035,stress
2734,ASSET_D,MARKET_ORDER,buy,106.4076,105.4158,normal
2735,ASSET_E,MARKET_ORDER,buy,107.9093,101.8038,normal
2736,ASSET_E,REGIME_SWITCH,sell,107.9232,81.9806,normal
2738,ASSET_A,REGIME_SWITCH,sell,99.1048,36.2493,normal
2741,ASSET_A,LIMIT_ADD,buy,100.6308,119.5761,normal
2743,ASSET_E,LIMIT_ADD,buy,107.9723,158.0579,normal
2744,ASSET_C,LIMIT_ADD,buy,103.6586,53.9863,normal
2745,ASSET_D,LIMIT_CANCEL,sell,105.4063,31.6904,normal
2746,ASSET_C,MARKET_ORDER,buy,103.2583,83.8221,normal
2748,ASSET_A,LIMIT_CANCEL,buy,100.4697,97.924,normal
2749,ASSET_B,LIMIT_CANCEL,buy,101.5911,56.33,normal
2750,ASSET_D,MARKET_ORDER,buy,105.6285,91.3208,normal
2753,ASSET_C,REGIME_SWITCH,buy,103.6425,76.3888,normal
2755,ASSET_D,LIMIT_ADD,sell,105.6244,113.1426,normal
2758,ASSET_D,LIMIT_CANCEL,buy,105.4536,144.5526,normal
2759,ASSET_D,MARKET_ORDER,buy,105.5841,111.4468,normal
2760,ASSET_D,LIMIT_ADD,sell,106.1054,91.278,stress
2763,ASSET_B,LIMIT_CANCEL,sell,102.3981,97.0682,stress
2765,ASSET_D,LIMIT_ADD,sell,105.3018,49.9337,stress
2767,ASSET_D,MARKET_ORDER,buy,106.6531,124.7262,stress
2769,ASSET_D,LIMIT_CANCEL,sell,107.0688,88.4755,normal
2770,ASSET_B,MARKET_ORDER,sell,102.9685,77.1456,stress
2772,ASSET_C,LIMIT_ADD,sell,104.2631,100.4744,normal
2773,ASSET_B,MARKET_ORDER,sell,102.7128,84.5029,normal
2776,ASSET_B,MARKET_ORDER,buy,101.5981,50.5449,normal
2778,ASSET_E,MARKET_ORDER,buy,108.4898,128.106,normal
2780,ASSET_A,LIMIT_ADD,sell,100.1234,127.8983,stress
2783,ASSET_E,LIMIT_CANCEL,buy,108.4831,120.5839,normal
2784,ASSET_A,MARKET_ORDER,buy,100.3599,108.4728,normal
2785,ASSET_E,MARKET_ORDER,buy,108.0393,76.479,normal
2788,ASSET_C,MARKET_ORDER,buy,103.1747,103.9551,stress
2789,ASSET_D,LIMIT_ADD,sell,105.7414,102.6939,stress
2791,ASSET_B,MARKET_ORDER,buy,101.1806,77.2289,normal
2792,ASSET_C,MARKET_ORDER,buy,103.3391,138.7109,normal
2794,ASSET_B,LIMIT_CANCEL,buy,102.1654,127.5136,normal
2795,ASSET_E,LIMIT_ADD,sell,107.6096,99.7929,normal
2797,ASSET_B,LIMIT_ADD,sell,103.191,117.6528,stress
2800,ASSET_C,LIMIT_CANCEL,sell,103.7723,65.3221,stress
2802,ASSET_C,LIMIT_ADD,sell,104.3719,125.3262,normal
2803,ASSET_C,LIMIT_ADD,sell,104.4492,118.8788,normal
2804,ASSET_D,LIMIT_ADD,buy,106.2517,87.1172,normal
2807,ASSET_C,LIMIT_ADD,buy,104.0337,110.3999,normal
2808,ASSET_B,LIMIT_ADD,buy,102.8519,47.0719,normal
2811,ASSET_D,LIMIT_ADD,sell,105.6204,148.2942,normal
2814,ASSET_E,LIMIT_ADD,buy,108.4332,112.7686,normal
2817,ASSET_B,LIMIT_ADD,sell,101.6069,67.3759,normal
2820,ASSET_E,LIMIT_ADD,buy,108.8153,86.5798,stress
2822,ASSET_D,REGIME_SWITCH,sell,105.3307,61.0831,normal
2824,ASSET_A,MARKET_ORDER,sell,99.8546,98.4272,normal
2825,ASSET_E,LIMIT_CANCEL,buy,107.0342,116.8155,normal
2828,ASSET_E,LIMIT_CANCEL,sell,108.3998,111.6061,normal
2829,ASSET_B,MARKET_ORDER,buy,101.6148,48.3081,normal
2832,ASSET_A,LIMIT_CANCEL,buy,100.0237,72.6636,stress
2834,ASSET_E,MARKET_ORDER,buy,107.9429,63.3576,normal
2837,ASSET_E,LIMIT_ADD,sell,107.4741,146.706,normal
2840,ASSET_C,LIMIT_ADD,sell,104.2342,136.6867,normal
2842,ASSET_B,LIMIT_CANCEL,sell,102.5528,115.6575,normal
2845,ASSET_C,LIMIT_CANCEL,buy,103.6389,75.0086,normal
2847,ASSET_E,LIMIT_ADD,buy,107.8805,122.3753,normal
2849,ASSET_B,REGIME_SWITCH,buy,102.2414,72.1168,normal
2852,ASSET_A,REGIME_SWITCH,buy,99.482,109.2098,normal
2854,ASSET_A,LIMIT_ADD,sell,100.2175,102.0949,normal
2856,ASSET_A,LIMIT_CANCEL,sell,99.1138,109.2792,normal
2859,ASSET_C,LIMIT_CANCEL,sell,103.5196,92.2624,normal
2861,ASSET_B,MARKET_ORDER,sell,101.5365,89.971,normal
2862,ASSET_B,LIMIT_ADD,buy,102.2138,109.6861,normal
2865,ASSET_A,LIMIT_CANCEL,sell,99.9945,62.0229,normal
2867,ASSET_B,LIMIT_ADD,buy,101.3744,91.0298,normal
2869,ASSET_A,LIMIT_ADD,buy,100.667,59.4275,normal
2872,ASSET_C,MARKET_ORDER,buy,104.1278,103.9382,normal
2874,ASSET_E,LIMIT_ADD,sell,107.8071,88.8187,normal
2877,ASSET_E,LIMIT_ADD,sell,107.1903,115.5094,normal
2880,ASSET_B,LIMIT_ADD,buy,102.0884,114.7651,stress
2881,ASSET_E,REGIME_SWITCH,sell,108.0633,80.4272,stress
2883,ASSET_D,LIMIT_CANCEL,sell,105.8443,117.7123,normal
2885,ASSET_D,LIMIT_ADD,buy,105.4891,157.0185,normal
2886,ASSET_B,MARKET_ORDER,sell,101.3471,52.3077,normal
2889,ASSET_E,REGIME_SWITCH,sell,107.5677,93.7584,normal
2891,ASSET_D,LIMIT_ADD,sell,106.1326,134.2384,normal
2894,ASSET_C,LIMIT_ADD,sell,104.5467,53.2926,normal
2896,ASSET_D,LIMIT_ADD,sell,105.9019,107.3993,stress
2898,ASSET_E,LIMIT_CANCEL,buy,107.8321,107.1393,normal
2900,ASSET_A,LIMIT_ADD,buy,99.3921,102.8479,stress
2901,ASSET_E,LIMIT_ADD,sell,108.6497,107.2504,stress
2904,ASSET_E,LIMIT_ADD,sell,108.7501,83.7864,normal
2905,ASSET_D,MARKET_ORDER,sell,106.2133,58.7588,normal
2907,ASSET_A,LIMIT_CANCEL,sell,99.9802,111.8438,stress
2908,ASSET_C,MARKET_ORDER,buy,104.4623,116.623,normal
2909,ASSET_B,MARKET_ORDER,buy,101.2237,63.4324,normal
2910,ASSET_D,MARKET_ORDER,buy,106.3461,61.8253,normal
2911,ASSET_E,REGIME_SWITCH,buy,107.8928,93.8356,stress
2914,ASSET_E,MARKET_ORDER,sell,108.1257,127.4946,normal
2917,ASSET_B,LIMIT_CANCEL,buy,101.9423,92.0578,stress
2920,ASSET_C,MARKET_ORDER,buy,103.8201,56.6452,stress
2922,ASSET_B,LIMIT_CANCEL,sell,101.2487,59.3909,normal
2923,ASSET_D,LIMIT_ADD,buy,106.7224,95.7118,normal
2925,ASSET_E,LIMIT_CANCEL,buy,108.1718,131.6879,normal
2928,ASSET_D,LIMIT_CANCEL,sell,105.9594,106.2324,normal
2931,ASSET_A,MARKET_ORDER,buy,100.6387,124.7834,normal
2932,ASSET_B,MARKET_ORDER,sell,102.5363,117.4947,stress
2934,ASSET_B,MARKET_ORDER,sell,101.9218,91.5302,normal
2937,ASSET_A,MARKET_ORDER,sell,99.8872,105.6667,normal
2940,ASSET_D,MARKET_ORDER,sell,104.8042,182.7531,stress
2942,ASSET_B,MARKET_ORDER,sell,102.4137,158.6466,stress
2945,ASSET_D,LIMIT_ADD,buy,106.2335,66.0222,normal
2947,ASSET_D,MARKET_ORDER,buy,106.5754,109.7505,normal
2948,ASSET_E,LIMIT_ADD,buy,109.0476,135.9566,stress
2949,ASSET_B,LIMIT_ADD,sell,101.7651,54.7868,normal
2951,ASSET_A,LIMIT_ADD,buy,100.3342,128.3274,normal
2953,ASSET_A,LIMIT_CANCEL,buy,100.2939,101.0695,normal
2956,ASSET_E,LIMIT_CANCEL,sell,106.9884,77.8933,normal
2957,ASSET_C,LIMIT_ADD,sell,104.0297,94.9121,stress
2959,ASSET_C,MARKET_ORDER,sell,104.6358,117.2619,normal
2961,ASSET_C,REGIME_SWITCH,buy,103.9659,160.7169,stress
2962,ASSET_D,LIMIT_ADD,buy,105.3893,118.436,normal
2964,ASSET_E,REGIME_SWITCH,sell,108.4424,164.3475,normal
2966,ASSET_D,MARKET_ORDER,sell,105.198,127.1531,normal
2967,ASSET_B,LIMIT_ADD,sell,101.8427,119.5733,normal
2968,ASSET_D,LIMIT_CANCEL,sell,106.6428,95.5477,normal
2969,ASSET_E,LIMIT_CANCEL,buy,108.5183,127.7615,normal
2972,ASSET_B,LIMIT_CANCEL,sell,101.8562,105.7393,stress
2973,ASSET_B,LIMIT_ADD,buy,101.9472,104.7754,normal
2975,ASSET_C,LIMIT_ADD,buy,103.457,93.3759,normal
2977,ASSET_C,MARKET_ORDER,buy,104.2384,129.1698,stress
2979,ASSET_C,MARKET_ORDER,buy,104.0907,136.5636,normal
2982,ASSET_D,MARKET_ORDER,buy,106.2639,121.4589,normal
2984,ASSET_D,MARKET_ORDER,sell,107.2279,106.7526,stress
2986,ASSET_E,LIMIT_CANCEL,buy,106.6175,146.1996,normal
2988,ASSET_D,LIMIT_CANCEL,sell,105.4342,126.6962,normal
2989,ASSET_B,LIMIT_CANCEL,buy,101.8293,62.8343,normal
2990,ASSET_C,REGIME_SWITCH,buy,104.1703,110.0171,normal
2993,ASSET_A,LIMIT_CANCEL,buy,100.902,121.9347,normal
2994,ASSET_D,LIMIT_ADD,sell,105.2285,83.2775,normal
2997,ASSET_B,REGIME_SWITCH,sell,101.6331,108.0731,normal
2999,ASSET_C,MARKET_ORDER,buy,103.7053,115.3851,normal
3000,ASSET_B,LIMIT_ADD,buy,102.6084,62.7103,normal
3001,ASSET_E,MARKET_ORDER,sell,107.6636,115.35,normal
3002,ASSET_E,LIMIT_ADD,sell,108.6261,105.046,normal
3003,ASSET_E,MARKET_ORDER,buy,107.9532,85.2612,normal
3005,ASSET_D,MARKET_ORDER,buy,106.9711,41.8424,normal
3006,ASSET_B,LIMIT_ADD,buy,102.044,103.5749,stress
3008,ASSET_E,LIMIT_ADD,buy,107.5166,114.6424,normal
3009,ASSET_B,LIMIT_CANCEL,sell,102.845,88.3464,stress
3010,ASSET_B,LIMIT_ADD,sell,101.4226,102.3482,normal
3011,ASSET_B,MARKET_ORDER,sell,101.3562,104.5951,normal
3013,ASSET_C,LIMIT_ADD,sell,104.1712,137.3089,normal
3014,ASSET_D,MARKET_ORDER,sell,106.04,159.1234,normal
3016,ASSET_D,MARKET_ORDER,buy,106.4354,66.2005,normal
3017,ASSET_E,LIMIT_ADD,buy,108.4617,171.8375,normal
3020,ASSET_E,MARKET_ORDER,sell,108.358,130.4124,stress
3023,ASSET_D,LIMIT_ADD,sell,106.053,77.7543,normal
3025,ASSET_A,LIMIT_ADD,buy,99.5751,58.0928,normal
3026,ASSET_E,LIMIT_ADD,buy,107.4905,86.6663,normal
3028,ASSET_E,LIMIT_ADD,sell,107.2482,130.0637,normal
3031,ASSET_E,LIMIT_ADD,buy,107.7272,130.8159,normal
3034,ASSET_B,MARKET_ORDER,sell,101.5582,121.2009,stress
3035,ASSET_C,LIMIT_CANCEL,sell,103.4512,81.1087,normal
3036,ASSET_B,LIMIT_ADD,buy,101.9076,141.575,normal
3039,ASSET_E,LIMIT_ADD,buy,108.5024,96.6407,normal
3042,ASSET_D,LIMIT_ADD,buy,106.3306,80.606,normal
3045,ASSET_B,LIMIT_CANCEL,buy,102.5975,58.1251,normal
3046,ASSET_E,MARKET_ORDER,sell,107.5164,121.3304,normal
3047,ASSET_A,MARKET_ORDER,buy,99.9787,73.6823,normal
3048,ASSET_E,LIMIT_ADD,sell,107.8445,124.638,normal
3049,ASSET_D,MARKET_ORDER,sell,105.8487,22.791,normal
3052,ASSET_E,LIMIT_ADD,sell,109.2466,90.9974,normal
3054,ASSET_B,MARKET_ORDER,buy,102.2799,58.3213,normal
3057,ASSET_D,LIMIT_ADD,sell,104.9714,120.4783,normal
3059,ASSET_B,LIMIT_CANCEL,sell,101.3808,81.3405,normal
3062,ASSET_D,MARKET_ORDER,buy,106.6125,119.8593,normal
3063,ASSET_E,LIMIT_CANCEL,sell,108.2737,82.9843,normal
3065,ASSET_B,LIMIT_ADD,buy,102.3516,128.0782,stress
3067,ASSET_D,MARKET_ORDER,buy,106.7186,67.4488,normal
3070,ASSET_B,MARKET_ORDER,sell,101.6402,90.3304,normal
3071,ASSET_A,LIMIT_CANCEL,sell,100.2822,78.8978,normal
3072,ASSET_B,LIMIT_CANCEL,sell,102.519,126.4832,normal
3075,ASSET_B,MARKET_ORDER,buy,101.4002,117.9823,normal
3076,ASSET_B,LIMIT_ADD,sell,101.045,44.0223,normal
3078,ASSET_A,MARKET_ORDER,buy,100.277,94.6525,normal
3081,ASSET_B,REGIME_SWITCH,sell,102.8547,63.4493,normal
3084,ASSET_A,LIMIT_CANCEL,buy,99.9707,94.4631,normal
3086,ASSET_B,MARKET_ORDER,buy,101.5029,147.8427,normal
3088,ASSET_E,MARKET_ORDER,buy,108.6535,110.7853,normal
3089,ASSET_D,LIMIT_CANCEL,buy,106.3696,120.3269,stress
3091,ASSET_D,REGIME_SWITCH,sell,106.645,121.9657,normal
3092,ASSET_C,MARKET_ORDER,sell,103.9099,158.1457,normal
3094,ASSET_B,MARKET_ORDER,sell,101.4694,119.4606,stress
3096,ASSET_C,LIMIT_ADD,sell,103.2407,169.6595,normal
3097,ASSET_A,LIMIT_ADD,sell,99.6878,138.037,normal
3098,ASSET_E,LIMIT_ADD,buy,108.7724,56.1293,normal
3100,ASSET_A,LIMIT_CANCEL,sell,99.519,81.8287,normal
3102,ASSET_E,LIMIT_CANCEL,sell,108.6334,123.5597,normal
3104,ASSET_D,LIMIT_ADD,buy,105.1536,36.482,stress
3106,ASSET_D,LIMIT_ADD,sell,105.6858,86.0381,stress
